Agency,State,State_id
Coldwater Police Department,Mississippi,25
Collins Police Department,Mississippi,25
Columbia Police Department,Mississippi,25
Columbus Police Department,Mississippi,25
Como Police Department,Mississippi,25
Corinth Police Department,Mississippi,25
Crenshaw Police Department,Mississippi,25
Crystal Springs Police Department,Mississippi,25
Decatur Police Department,Mississippi,25
Dekalb Police Department,Mississippi,25
Drew Police Department,Mississippi,25
Durant Police Department,Mississippi,25
Edwards Police Department,Mississippi,25
Ellisville Police Department,Mississippi,25
Eupora Police Department,Mississippi,25
Fayette Police Department,Mississippi,25
Flora Police Department,Mississippi,25
Florence Police Department,Mississippi,25
Flowood Police Department[8],Mississippi,25
Forest Police Department,Mississippi,25
Friars Point Police Department,Mississippi,25
Fulton Police Department,Mississippi,25
Gautier Police Department,Mississippi,25
Gloster Police Department,Mississippi,25
Golden Police Department,Mississippi,25
Goodman Police Department,Mississippi,25
Greenville Police Department,Mississippi,25
Greenwood Police Department,Mississippi,25
Grenada Police Department,Mississippi,25
Gulfport Police Department,Mississippi,25
Guntown Police Department,Mississippi,25
Hattiesburg Police Department,Mississippi,25
Hazlehurst Police Department,Mississippi,25
Heidelberg Police Department,Mississippi,25
Hernando Police Department,Mississippi,25
Hollandale Police Department,Mississippi,25
Holly Springs Police Department,Mississippi,25
Horn Lake Police Department,Mississippi,25
Houston Police Department,Mississippi,25
Indianola Police Department,Mississippi,25
Inverness Police Department,Mississippi,25
Itta Bena Police Department,Mississippi,25
Iuka Police Department,Mississippi,25
Jackson Police Department [9],Mississippi,25
Jonestown Police Department,Mississippi,25
Kilmichael Police Department,Mississippi,25
Kosciusko Police Department,Mississippi,25
Laurel Police Department,Mississippi,25
Leakesville Police Department,Mississippi,25
Leland Police Department,Mississippi,25
Lena Police Department,Mississippi,25
Lexington Police Department,Mississippi,25
Liberty Police Department,Mississippi,25
Long Beach Police Department,Mississippi,25
Louisville Police Department,Mississippi,25
Lucedale Police Department,Mississippi,25
Lumberton Police Department,Mississippi,25
Macon Police Department,Mississippi,25
Madison Police Department,Mississippi,25
Magee Police Department,Mississippi,25
Magnolia Police Department,Mississippi,25
Marion Police Department,Mississippi,25
Marks Police Department,Mississippi,25
McComb Police Department,Mississippi,25
Mendenhall Police Department,Mississippi,25
Meridian Police Department,Mississippi,25
Monticello Police Department,Mississippi,25
Moorhead Police Department,Mississippi,25
Morton Police Department,Mississippi,25
Moss Point Police Department,Mississippi,25
Mound Bayou Police Department,Mississippi,25
Mount Olive Police Department,Mississippi,25
Natchez Police Department,Mississippi,25
Nettleton Police Department,Mississippi,25
New Albany Police Department,Mississippi,25
Newton Police Department,Mississippi,25
Oakland Police Department,Mississippi,25
Ocean Springs Police Department,Mississippi,25
Okolona Police Department,Mississippi,25
Olive Branch Police Department,Mississippi,25
Oxford Police Department,Mississippi,25
Pascagoula Police Department,Mississippi,25
Pass Christian Police Department,Mississippi,25
Pearl Police Department[citation needed],Mississippi,25
Pelahatchie Police Department [10],Mississippi,25
Petal Police Department [11],Mississippi,25
Philadelphia Police Department[citation needed],Mississippi,25
Picayune Police Department,Mississippi,25
Pickens Police Department,Mississippi,25
Pine Belt Police Department[12],Mississippi,25
Pontotoc Police Department,Mississippi,25
Poplarville Police Department,Mississippi,25
Port Gibson Police Department,Mississippi,25
Prentiss Police Department,Mississippi,25
Purvis Police Department,Mississippi,25
Quitman Police Department,Mississippi,25
Raleigh Police Department,Mississippi,25
Raymond Police Department,Mississippi,25
Richton Police Department,Mississippi,25
Ridgeland Police Department,Mississippi,25
Ripley Police Department,Mississippi,25
Rolling Fork Police Department,Mississippi,25
Rosedale Police Department,Mississippi,25
Ruleville Police Department,Mississippi,25
Saltillo Police Department,Mississippi,25
Sardis Police Department,Mississippi,25
Scooba Police Department,Mississippi,25
Senatobia Police Department,Mississippi,25
Shannon Police Department,Mississippi,25
Shaw Police Department,Mississippi,25
Shelby Police Department,Mississippi,25
Sherman Police Department,Mississippi,25
Smithville Police Department,Mississippi,25
Southaven Police Department,Mississippi,25
Starkville Police Department,Mississippi,25
Stonewall Police Department,Mississippi,25
Summit Police Department,Mississippi,25
Sumrall Police Department,Mississippi,25
Sunflower Police Department,Mississippi,25
Taylorsville Police Department,Mississippi,25
Tchula Police Department,Mississippi,25
Tupelo Police Department,Mississippi,25
Tutwiler Police Department,Mississippi,25
Tylertown Police Department,Mississippi,25
Union Police Department,Mississippi,25
University Police Department,Mississippi,25
Vaiden Police Department,Mississippi,25
Vicksburg Police Department,Mississippi,25
Walls Police Department-wallspd.com,Mississippi,25
Walnut Police Department,Mississippi,25
Walnut Grove Police Department,Mississippi,25
Water Valley Police Department,Mississippi,25
Waveland Police Department,Mississippi,25
Waynesboro Police Department,Mississippi,25
Wesson Police Department,Mississippi,25
West Point Police Department,Mississippi,25
Wiggins Police Department,Mississippi,25
Winona Police Department,Mississippi,25
Woodville Police Department,Mississippi,25
Yazoo City Police Department,Mississippi,25
Missouri Department of Conservation,Missouri,26
Protection Division,Missouri,26
Missouri Department of Corrections,Missouri,26
Missouri Department of Natural Resources,Missouri,26
Missouri State Park Rangers,Missouri,26
Missouri Department of Public Safety,Missouri,26
Missouri State Capitol Police,Missouri,26
Missouri Gaming Commission,Missouri,26
Missouri Homeland Security,Missouri,26
Missouri State Fire Marshal Investigation Unit,Missouri,26
Missouri State Emergency Management Agency,Missouri,26
Missouri State Highway Patrol,Missouri,26
Missouri State Water Patrol,Missouri,26
Missouri State Marshal (part of Judicial Branch),Missouri,26
Adrian Police Department[citation needed],Missouri,26
Advance Police Department[citation needed],Missouri,26
Alba Police Department[citation needed],Missouri,26
Albany Police Department [65],Missouri,26
Allendale Police Department,Missouri,26
Anderson Police Department [66],Missouri,26
Appleton City Police Department,Missouri,26
Arnold Police Department,Missouri,26
Arnold Police Department,Missouri,26
Ash Grove Police Department,Missouri,26
Ashland Police Department,Missouri,26
Aurora Police Department,Missouri,26
Ava Police Department,Missouri,26
Ballwin Police Department,Missouri,26
Bates City Police Department,Missouri,26
Bel-Nor Police Department,Missouri,26
Bel-Ridge Police Department [67],Missouri,26
Bell City Police Department,Missouri,26
Bella Vista Police Department,Missouri,26
Bellefontaine Neighbors Police Department [68],Missouri,26
Belton Police Department,Missouri,26
Berkeley Police Department [69],Missouri,26
Berkeley Hills Police Department [70],Missouri,26
Bernie Police Department,Missouri,26
Bethany Police Department,Missouri,26
Beverly Hills Police Department,Missouri,26
Billings Police Department,Missouri,26
Birmingham Police Department,Missouri,26
Bismarck Police Department,Missouri,26
Bland Police Department,Missouri,26
Bloomfield Police Department,Missouri,26
Blue Springs Police Department,Missouri,26
Bolivar Police Department,Missouri,26
Bonne Terre Police Department,Missouri,26
Booneville Police Department,Missouri,26
Bourbon Police Department,Missouri,26
Bowling Green Police Department,Missouri,26
Branson Police Department,Missouri,26
Braymer Police Department,Missouri,26
Breckenridge Hills Police Department,Missouri,26
Brentwood Police Department,Missouri,26
Bridgeton Police Department,Missouri,26
Brookfield Police Department,Missouri,26
Browning Police Department,Missouri,26
Brunswick Police Department,Missouri,26
Buckner Police Department,Missouri,26
Buffalo Police Department,Missouri,26
Butler Police Department,Missouri,26
Byrnes Mill Police Department,Missouri,26
Cabool Police Department,Missouri,26
California Police Department,Missouri,26
Calverton Park Police Department [71],Missouri,26
Camdenton Police Department,Missouri,26
Cameron Police Department,Missouri,26
Carthage Police Department,Missouri,26
Cassville Police Department,Missouri,26
Charlack Police Department [72],Missouri,26
Chesterfield Police Department,Missouri,26
Chillicothe Police Department,Missouri,26
Clayton Police Department,Missouri,26
Columbia Police Department,Missouri,26
Country Club Hills Police Department [73],Missouri,26
Doniphan Police Department,Missouri,26
Eastborough Police Department,Missouri,26
Edmundson Police Department [74],Missouri,26
Edwardsville Police Department [75],Missouri,26
Ferguson Police Department [76],Missouri,26
Flordell Hills Police Department [77],Missouri,26
Florissant Police Department,Missouri,26
Grain Valley Police Department [78],Missouri,26
Hawk Point Police Department,Missouri,26
Hazelwood Police Department,Missouri,26
Hillsdale Police Department[79],Missouri,26
Independence Police Department,Missouri,26
Jefferson City Police Department,Missouri,26
Joplin Police Department,Missouri,26
Kahoka Police Department,Missouri,26
Kansas City Police Department,Missouri,26
Kirkwood Police Department,Missouri,26
Lakeshire Police Department,Missouri,26
Liberty Police Department,Missouri,26
Maplewood Police Department[80],Missouri,26
Montgomery City Police Department,Missouri,26
Nevada Police Department,Missouri,26
Nixa Police Department,Missouri,26
Normandy Police Department [81],Missouri,26
North Kansas City Police Department,Missouri,26
North Woods Police Department [82],Missouri,26
O'Fallon Police Department,Missouri,26
Pacific Police Department,Missouri,26
Parma Police Department [83],Missouri,26
Pine Lawn Police Department [84] [85],Missouri,26
Doniphan Police Department,Missouri,26
Poplar Bluff Police Department,Missouri,26
Raytown Police Department,Missouri,26
Richland Police Department,Missouri,26
Rock Hill Police Department,Missouri,26
Rolla Police Department [86],Missouri,26
Saint Ann Police Department[87],Missouri,26
Saint Joseph Police Department,Missouri,26
St. Louis Police Department,Missouri,26
St. Robert Police Department,Missouri,26
Springfield Police Department,Missouri,26
Troy Police Department,Missouri,26
Truesdale Police Department,Missouri,26
Velda City Police Department [88],Missouri,26
Warrenton Police Department,Missouri,26
Washington Police Department,Missouri,26
Waynesville Police Department,Missouri,26
Webb City Police Department,Missouri,26
Webster Groves Police Department,Missouri,26
Wentzville Police Department [89],Missouri,26
Wright City Police Department,Missouri,26
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
,,#N/A
